lon	lat	e_mm_day	n_mm_day	u_mm_day	hor_mm_day
  -1.0726867e+02   3.7986946e+01  -4.7993996e+00  -1.0524126e+00  -6.6993941e-01   4.9134314e+00
  -1.0726868e+02   3.7987397e+01  -4.7059122e+00  -1.1210788e+00  -8.9744275e-01   4.8376055e+00
  -1.0726869e+02   3.7987847e+01  -4.4941421e+00  -1.0064246e+00  -7.2831243e-01   4.6054537e+00
  -1.0726871e+02   3.7988298e+01  -3.3965344e+00   4.1966464e-02  -5.7128937e-01   3.3967937e+00
  -1.0726872e+02   3.7988748e+01  -1.4687956e+00   7.9825237e-01  -4.8236326e-01   1.6716960e+00
  -1.0726874e+02   3.7989199e+01  -1.1471292e+00   9.8876569e-01  -3.4715234e-01   1.5144514e+00
  -1.0726875e+02   3.7989649e+01  -7.5634370e-01   1.0469056e+00  -4.2897598e-01   1.2915368e+00
  -1.0726876e+02   3.7990100e+01  -1.5732453e-02   1.4567579e-01  -3.3953263e-01   1.4652285e-01
  -1.0726878e+02   3.7990550e+01   8.0098357e-02  -7.8357929e-02  -3.6183562e-01   1.1205227e-01
  -1.0726879e+02   3.7991001e+01   7.5433388e-02  -9.3161199e-02  -2.2074692e-01   1.1987162e-01
  -1.0726881e+02   3.7991451e+01   1.0199301e-01   1.9576538e-02  -3.8628505e-01   1.0385477e-01
  -1.0726882e+02   3.7991902e+01   2.0195562e-01   2.7202188e-02  -3.6614601e-01   2.0377937e-01
  -1.0726883e+02   3.7992352e+01   2.0748544e-01  -3.1403169e-03  -4.2141853e-01   2.0750920e-01
  -1.0726885e+02   3.7992803e+01   2.3070714e-01   1.6055964e-02  -3.5339311e-01   2.3126517e-01
  -1.0726886e+02   3.7993254e+01   4.7425201e-02   8.4363592e-02  -2.3229104e-01   9.6779984e-02
  -1.0726887e+02   3.7993704e+01   1.1577580e-01   5.0738869e-02  -4.7786010e-01   1.2640597e-01
  -1.0726889e+02   3.7994155e+01   1.6853900e-01  -7.4848209e-02  -3.7483549e-01   1.8441163e-01
  -1.0726890e+02   3.7994605e+01   1.5220179e-01   7.8478303e-02  -4.8290704e-01   1.7124319e-01
  -1.0726800e+02   3.7983803e+01  -2.8815780e-01  -1.7037490e-01   5.0537604e-01   3.3475741e-01
  -1.0726801e+02   3.7984254e+01  -1.7945975e-01   5.7065084e-02   2.8195818e-01   1.8831417e-01
  -1.0726803e+02   3.7984704e+01  -7.8505617e-02  -3.6893337e-02   6.1033621e-02   8.6742436e-02
  -1.0726804e+02   3.7985155e+01  -2.1426056e-01  -7.5337307e-02  -2.4984714e-01   2.2711956e-01
  -1.0726805e+02   3.7985605e+01  -8.5129254e-03   1.2952325e-01   4.5274365e-02   1.2980270e-01
  -1.0726807e+02   3.7986056e+01  -1.9770004e+00  -8.4537325e-01  -1.2083365e+00   2.1501596e+00
  -1.0726808e+02   3.7986506e+01  -4.4209489e+00  -9.5322219e-01  -9.6618000e-01   4.5225460e+00
  -1.0726810e+02   3.7986957e+01  -4.7453464e+00  -1.1564261e+00  -1.0564765e+00   4.8842230e+00
  -1.0726811e+02   3.7987408e+01  -4.8060201e+00  -1.3329186e+00  -9.2279554e-01   4.9874343e+00
  -1.0726812e+02   3.7987858e+01  -4.5205657e+00  -1.2022923e+00  -7.5254482e-01   4.6777154e+00
  -1.0726814e+02   3.7988309e+01  -3.8891922e+00  -7.6875277e-01  -7.7581485e-01   3.9644416e+00
  -1.0726815e+02   3.7988759e+01  -1.4210796e+00   4.6734998e-01  -5.7418826e-01   1.4959556e+00
  -1.0726816e+02   3.7989210e+01  -1.0575076e+00   7.3543934e-01  -2.8340929e-01   1.2880968e+00
  -1.0726818e+02   3.7989660e+01  -5.4449170e-01   7.1765343e-01  -2.6015471e-01   9.0083165e-01
  -1.0726819e+02   3.7990111e+01   9.5211003e-02   6.6581272e-02  -3.2021681e-01   1.1618176e-01
  -1.0726821e+02   3.7990561e+01   8.6726730e-02  -2.1672913e-02  -3.1458184e-01   8.9393741e-02
  -1.0726822e+02   3.7991012e+01   6.9799820e-02  -2.2028974e-03  -3.8591809e-01   6.9834573e-02
  -1.0726823e+02   3.7991462e+01   1.6513253e-01   2.0910476e-02  -5.5136086e-01   1.6645119e-01
  -1.0726825e+02   3.7991913e+01   7.0228146e-02  -3.1845060e-02  -2.7093869e-01   7.7110961e-02
  -1.0726826e+02   3.7992364e+01   8.4887061e-02  -3.7109779e-02  -4.9717500e-01   9.2644206e-02
  -1.0726828e+02   3.7992814e+01  -2.5832523e-02   1.4906371e-02   7.0865736e-02   2.9824808e-02
  -1.0726829e+02   3.7993265e+01   4.7832375e-03  -3.3508520e-02  -2.2183279e-01   3.3848195e-02
  -1.0726830e+02   3.7993715e+01  -1.1251056e-01  -4.9354682e-02  -8.4746866e-01   1.2285972e-01
  -1.0726832e+02   3.7994166e+01   2.4145030e-01   2.9992065e-01  -1.7526203e-01   3.8503330e-01
  -1.0726833e+02   3.7994616e+01  -2.7510022e-02   4.5181847e-02  -4.3016719e-01   5.2898021e-02
  -1.0726743e+02   3.7983814e+01   1.7113862e-02   1.0956114e-01   8.7997641e-01   1.1088971e-01
  -1.0726744e+02   3.7984265e+01   4.4261022e-02  -2.0108497e-01   2.8660792e-03   2.0589852e-01
  -1.0726745e+02   3.7984715e+01  -1.0870398e-01   1.9834871e-01   1.0911296e-01   2.2618303e-01
  -1.0726747e+02   3.7985166e+01  -1.8653591e-01   1.8138045e-01   4.5750707e-02   2.6018169e-01
  -1.0726748e+02   3.7985616e+01  -1.1569619e-01  -1.6684895e-02  -2.0650501e-01   1.1689309e-01
  -1.0726750e+02   3.7986067e+01  -4.2018624e-01  -2.1111276e-01  -2.9775941e-01   4.7023938e-01
  -1.0726751e+02   3.7986517e+01  -4.3612017e+00  -8.4220699e-01  -5.8480655e-01   4.4417781e+00
  -1.0726752e+02   3.7986968e+01  -4.7691431e+00  -1.5404166e+00  -9.4875443e-01   5.0117471e+00
  -1.0726754e+02   3.7987419e+01  -4.9281642e+00  -1.4061400e+00  -9.3529928e-01   5.1248446e+00
  -1.0726755e+02   3.7987869e+01  -4.8946006e+00  -1.2537628e+00  -9.1730119e-01   5.0526266e+00
  -1.0726757e+02   3.7988320e+01  -4.3404387e+00  -1.0061809e+00  -8.1517636e-01   4.4555368e+00
  -1.0726758e+02   3.7988770e+01  -1.6135815e+00   3.1623796e-01  -3.6929075e-01   1.6442785e+00
  -1.0726759e+02   3.7989221e+01  -1.0081863e+00   5.6311482e-01   9.4878764e-03   1.1547891e+00
  -1.0726761e+02   3.7989671e+01  -6.5319540e-02   2.6215708e-01   1.9586475e-02   2.7017213e-01
  -1.0726762e+02   3.7990122e+01   7.9947220e-02  -4.7573010e-03  -3.4136063e-01   8.0088638e-02
  -1.0726763e+02   3.7990572e+01   8.5713863e-02  -2.8273869e-02  -3.5127102e-01   9.0256734e-02
  -1.0726765e+02   3.7991023e+01   1.0418459e-01   1.0673128e-02  -3.4932889e-01   1.0472986e-01
  -1.0726766e+02   3.7991473e+01   9.9399938e-02   3.2362672e-02  -3.7066419e-01   1.0453559e-01
  -1.0726768e+02   3.7991924e+01   9.3816877e-02   4.4644491e-02  -4.2785210e-01   1.0389772e-01
  -1.0726769e+02   3.7992375e+01   1.0236055e-01  -6.6784761e-02  -3.8390708e-01   1.2222064e-01
  -1.0726770e+02   3.7992825e+01   1.4637436e-01  -3.6197986e-02  -3.3396066e-01   1.5078377e-01
  -1.0726772e+02   3.7993276e+01  -6.1773955e-02   9.8544377e-03  -2.7429826e-02   6.2555027e-02
  -1.0726773e+02   3.7993726e+01  -3.4585027e-02   2.8318879e-01   1.9125480e+00   2.8529286e-01
  -1.0726775e+02   3.7994177e+01  -1.3209507e-01   2.4169405e-02   2.7348752e-01   1.3428800e-01
  -1.0726776e+02   3.7994627e+01  -2.0788721e-01   6.1257488e-02   1.5487866e-01   2.1672465e-01
  -1.0726777e+02   3.7995078e+01   1.4015208e-01  -8.0099715e-02  -4.0186791e-01   1.6142667e-01
  -1.0726685e+02   3.7983825e+01  -1.3096513e-01   6.8624748e-02   4.3041705e-02   1.4785541e-01
  -1.0726687e+02   3.7984276e+01  -1.4954801e-01  -5.0300305e-01  -8.2324197e-01   5.2476345e-01
  -1.0726688e+02   3.7984726e+01  -5.7525164e-02   5.9926699e-02  -1.1881402e-01   8.3068368e-02
  -1.0726690e+02   3.7985177e+01  -7.9551127e-02  -1.3112067e-02  -2.1694369e-01   8.0624489e-02
  -1.0726691e+02   3.7985627e+01  -1.0912825e-01   9.4905559e-02   1.8445080e-02   1.4462379e-01
  -1.0726692e+02   3.7986078e+01  -1.1759149e-01  -9.1598131e-02  -4.8144115e-01   1.4905695e-01
  -1.0726694e+02   3.7986529e+01  -4.0025581e+00  -1.4892663e+00  -6.3225622e-01   4.2706423e+00
  -1.0726695e+02   3.7986979e+01  -4.4543528e+00  -1.8399363e+00  -1.0191079e+00   4.8194008e+00
  -1.0726697e+02   3.7987430e+01  -4.8787700e+00  -1.8356347e+00  -9.6524319e-01   5.2126722e+00
  -1.0726698e+02   3.7987880e+01  -5.0571545e+00  -1.3544198e+00  -8.7730461e-01   5.2353858e+00
  -1.0726699e+02   3.7988331e+01  -4.8834465e+00  -1.1204436e+00  -1.2609725e+00   5.0103337e+00
  -1.0726701e+02   3.7988781e+01  -3.7812326e+00  -6.3452420e-01  -1.0509619e+00   3.8341024e+00
  -1.0726702e+02   3.7989232e+01  -9.4699979e-01   2.4694112e-01  -4.9393849e-01   9.7866671e-01
  -1.0726704e+02   3.7989682e+01  -4.7715522e-02   1.5156013e-01  -3.2200170e-01   1.5889381e-01
  -1.0726705e+02   3.7990133e+01   8.6225258e-02   1.2327413e-02  -4.1592699e-01   8.7102010e-02
  -1.0726706e+02   3.7990583e+01   1.0054104e-01  -8.7140866e-03  -3.6543012e-01   1.0091797e-01
  -1.0726708e+02   3.7991034e+01   1.0215557e-01  -6.2578056e-02  -3.1101557e-01   1.1979889e-01
  -1.0726709e+02   3.7991484e+01   4.9061394e-02  -1.0185709e-02  -2.9445527e-01   5.0107575e-02
  -1.0726710e+02   3.7991935e+01   1.2853389e-01  -2.3655959e-02  -3.0955984e-01   1.3069264e-01
  -1.0726712e+02   3.7992386e+01   9.4520452e-02  -5.4178657e-02  -3.9856213e-01   1.0894697e-01
  -1.0726713e+02   3.7992836e+01   1.2287460e-01  -1.7780456e-02  -4.4457272e-01   1.2415439e-01
  -1.0726715e+02   3.7993287e+01  -5.6659115e-02   9.7069346e-02   8.8572644e-03   1.1239534e-01
  -1.0726716e+02   3.7993737e+01   3.5341575e-02   3.1968059e-02   1.3729809e-03   4.7654840e-02
  -1.0726717e+02   3.7994188e+01  -1.2710831e-01  -4.4276324e-02  -3.7344243e-01   1.3459909e-01
  -1.0726719e+02   3.7994638e+01   2.6408294e-02  -5.7787278e-02   6.7881069e-02   6.3535561e-02
  -1.0726628e+02   3.7983836e+01   1.4231130e-02   2.0190687e-02  -3.7182942e-01   2.4702002e-02
  -1.0726630e+02   3.7984287e+01  -1.9278415e-01   9.7932989e-02   6.3586409e-01   2.1623274e-01
  -1.0726631e+02   3.7984737e+01  -1.6161825e-01   1.4244475e-01   5.6802152e-01   2.1543205e-01
  -1.0726632e+02   3.7985188e+01  -3.6184412e-03   9.6326180e-02  -6.1022992e-02   9.6394119e-02
  -1.0726634e+02   3.7985638e+01  -2.2600237e-02   6.7337136e-02   1.9462706e-02   7.1028590e-02
  -1.0726635e+02   3.7986089e+01  -7.8335311e-02   1.1248949e-02   7.7628423e-03   7.9138864e-02
  -1.0726637e+02   3.7986540e+01  -3.0336670e+00  -1.6659935e+00  -1.5638591e+00   3.4610215e+00
  -1.0726638e+02   3.7986990e+01  -4.4209494e+00  -2.2125683e+00  -8.7751016e-01   4.9437083e+00
  -1.0726639e+02   3.7987441e+01  -5.0224114e+00  -2.0447740e+00  -8.5744841e-01   5.4227038e+00
  -1.0726641e+02   3.7987891e+01  -5.2587615e+00  -1.5427535e+00  -6.6211762e-01   5.4803887e+00
  -1.0726642e+02   3.7988342e+01  -4.8667800e+00  -1.3718192e+00  -7.0063677e-01   5.0564252e+00
  -1.0726644e+02   3.7988792e+01  -4.5135217e+00  -1.2586539e+00  -6.5155332e-01   4.6857324e+00
  -1.0726645e+02   3.7989243e+01  -8.7582163e-01   2.4137732e-01  -4.8503748e-01   9.0847484e-01
  -1.0726646e+02   3.7989693e+01  -2.8772272e-01   3.2677240e-01   2.4839583e-02   4.3539013e-01
  -1.0726648e+02   3.7990144e+01   8.5373601e-02   1.5668838e-02  -3.8200929e-01   8.6799563e-02
  -1.0726649e+02   3.7990594e+01   1.0354523e-01  -2.9127518e-02  -3.6293724e-01   1.0756406e-01
  -1.0726651e+02   3.7991045e+01   1.2822247e-01  -5.0018579e-02  -4.0725171e-01   1.3763307e-01
  -1.0726652e+02   3.7991496e+01   1.2396980e-01  -2.1941445e-02  -3.4159713e-01   1.2589654e-01
  -1.0726653e+02   3.7991946e+01   7.8081510e-02  -6.8591576e-02  -5.0466592e-01   1.0393039e-01
  -1.0726655e+02   3.7992397e+01   1.1194590e-01  -9.5186624e-02  -2.9959083e-01   1.4694345e-01
  -1.0726656e+02   3.7992847e+01   6.1658234e-02  -5.5157261e-02  -4.4289994e-01   8.2728842e-02
  -1.0726657e+02   3.7993298e+01   9.4015651e-02  -4.2371625e-02  -3.3005716e-01   1.0312273e-01
  -1.0726659e+02   3.7993748e+01  -4.6480983e-02  -1.0703772e-01  -4.0755202e-01   1.1669428e-01
  -1.0726660e+02   3.7994199e+01  -6.1861340e-02   5.7163974e-02  -1.2274913e-01   8.4229124e-02
  -1.0726662e+02   3.7994649e+01  -1.1162521e-01   5.9230727e-02   1.9964800e-01   1.2636640e-01
  -1.0726663e+02   3.7995100e+01  -1.4816210e-01  -1.6729456e-01  -4.0980992e-01   2.2347143e-01
  -1.0726571e+02   3.7983847e+01  -2.0493543e-01  -1.2030939e-01   3.0560780e-01   2.3764023e-01
  -1.0726573e+02   3.7984298e+01   5.1591908e-03  -7.0200250e-02  -2.5247005e-01   7.0389575e-02
  -1.0726574e+02   3.7984748e+01  -2.3409781e-01  -1.7699557e-01  -3.2074000e-01   2.9347780e-01
  -1.0726575e+02   3.7985199e+01  -3.3745851e-02   5.5258226e-02  -8.2780397e-02   6.4747617e-02
  -1.0726577e+02   3.7985649e+01   6.8542552e-02  -8.2659363e-02  -4.6598124e-01   1.0738087e-01
  -1.0726578e+02   3.7986100e+01  -1.4184009e-01  -1.9701477e-01  -3.9330098e-01   2.4276208e-01
  -1.0726580e+02   3.7986551e+01  -4.9887204e-01  -3.9523439e-01  -3.4297778e-01   6.3646173e-01
  -1.0726581e+02   3.7987001e+01  -4.4544579e+00  -2.1618514e+00  -1.1691124e+00   4.9513429e+00
  -1.0726582e+02   3.7987452e+01  -4.9905561e+00  -1.7774483e+00  -5.6226689e-01   5.2976384e+00
  -1.0726584e+02   3.7987902e+01  -4.8592637e+00  -1.4780260e+00  -3.9369496e-01   5.0790752e+00
  -1.0726585e+02   3.7988353e+01  -4.7682846e+00  -1.4063824e+00  -5.2757756e-01   4.9713629e+00
  -1.0726586e+02   3.7988803e+01  -4.5104639e+00  -1.4914466e+00  -9.5287884e-01   4.7506523e+00
  -1.0726588e+02   3.7989254e+01  -1.5795982e+00  -2.2654575e-01  -3.4875157e-01   1.5957611e+00
  -1.0726589e+02   3.7989704e+01  -1.2332404e-01   1.8655482e-01   2.5454712e-02   2.2363255e-01
  -1.0726591e+02   3.7990155e+01  -2.8194774e-02   9.8643416e-02   6.7998816e-02   1.0259371e-01
  -1.0726592e+02   3.7990605e+01   7.7253344e-02  -2.7346986e-03  -3.0957984e-01   7.7301732e-02
  -1.0726593e+02   3.7991056e+01   1.2552489e-01  -6.7277076e-02  -3.3001781e-01   1.4241735e-01
  -1.0726595e+02   3.7991507e+01   1.2654505e-01  -1.3357539e-02  -2.8710738e-01   1.2724808e-01
  -1.0726596e+02   3.7991957e+01   3.7663591e-02  -8.8081442e-02  -4.3610712e-01   9.5796067e-02
  -1.0726598e+02   3.7992408e+01   9.1224290e-02  -4.1663220e-02  -2.9840183e-01   1.0028806e-01
  -1.0726599e+02   3.7992858e+01   1.4204702e-01   6.1160904e-02  -4.9195165e-01   1.5465449e-01
  -1.0726600e+02   3.7993309e+01   6.8893228e-02  -7.8620446e-02  -3.8418307e-01   1.0453445e-01
  -1.0726602e+02   3.7993759e+01  -4.0449255e-02   7.3606317e-02  -1.4790894e-01   8.3988286e-02
  -1.0726603e+02   3.7994210e+01  -7.7472180e-02   5.9590928e-02   9.1710482e-03   9.7739539e-02
  -1.0726604e+02   3.7994660e+01  -1.0332201e-01  -1.7879035e-03   2.4831601e-01   1.0333748e-01
  -1.0726606e+02   3.7995111e+01   3.7071830e-02  -1.3322654e-01  -4.2981558e-02   1.3828822e-01
  -1.0726515e+02   3.7984309e+01  -9.3932361e-02  -3.1643241e-02   1.1575461e-01   9.9119036e-02
  -1.0726517e+02   3.7984759e+01  -1.0251661e-01  -1.2050312e-01   3.3937570e-02   1.5821080e-01
  -1.0726518e+02   3.7985210e+01  -8.7075975e-02   1.4998813e-01   3.8514184e-01   1.7343202e-01
  -1.0726520e+02   3.7985660e+01  -1.0588487e-01   2.7006826e-02  -5.4414169e-01   1.0927477e-01
  -1.0726521e+02   3.7986111e+01  -3.1520479e-02   9.3110734e-02   1.9109513e-01   9.8301319e-02
  -1.0726522e+02   3.7986562e+01   1.2450624e-01  -4.0418968e-02  -2.0939479e-01   1.3090262e-01
  -1.0726524e+02   3.7987012e+01  -3.2678547e+00  -1.4192056e+00  -1.7816698e+00   3.5627263e+00
  -1.0726525e+02   3.7987463e+01  -4.9223425e+00  -1.4206057e+00  -6.0805224e-01   5.1232388e+00
  -1.0726527e+02   3.7987913e+01  -5.0774472e+00  -1.4414636e+00  -5.8502109e-01   5.2780950e+00
  -1.0726528e+02   3.7988364e+01  -5.2040768e+00  -1.6790833e+00  -1.2664586e+00   5.4682480e+00
  -1.0726529e+02   3.7988814e+01  -5.1128197e+00  -1.8361645e+00  -1.3482868e+00   5.4325340e+00
  -1.0726531e+02   3.7989265e+01  -4.7600947e+00  -1.2064469e+00  -8.7602829e-01   4.9106024e+00
  -1.0726532e+02   3.7989715e+01  -1.1057707e-01   1.1830250e-01   3.1495214e-02   1.6193446e-01
  -1.0726533e+02   3.7990166e+01  -1.6570671e-04   5.2345669e-02  -8.3365544e-02   5.2345931e-02
  -1.0726535e+02   3.7990616e+01   1.0345153e-01  -1.9123579e-02  -3.2982166e-01   1.0520423e-01
  -1.0726536e+02   3.7991067e+01   8.8809392e-02  -8.4101616e-02  -3.1579540e-01   1.2231186e-01
  -1.0726538e+02   3.7991518e+01   7.0284735e-02   1.9912156e-02  -1.9480086e-01   7.3050927e-02
  -1.0726539e+02   3.7991968e+01   7.7544737e-02  -6.6552033e-02  -2.9859627e-01   1.0218786e-01
  -1.0726540e+02   3.7992419e+01   1.3477456e-01   2.2388142e-02  -4.0674837e-01   1.3662141e-01
  -1.0726542e+02   3.7992869e+01   1.6290376e-01   3.2372217e-02  -5.6673948e-01   1.6608912e-01
  -1.0726543e+02   3.7993320e+01   1.1347721e-01  -6.0791487e-02  -4.2206074e-01   1.2873493e-01
  -1.0726545e+02   3.7993770e+01  -5.4257202e-02   3.6223534e-02  -6.0786359e-02   6.5237936e-02
  -1.0726546e+02   3.7994221e+01  -4.3303230e-02   4.6636666e-02   1.7725121e-02   6.3640776e-02
  -1.0726547e+02   3.7994671e+01  -4.1129171e-02   3.9216031e-02   8.4913473e-02   5.6828741e-02
  -1.0726549e+02   3.7995122e+01  -6.6215881e-02   2.2120995e-03  -1.2108764e-01   6.6252821e-02
  -1.0726550e+02   3.7995572e+01  -1.3591773e-01   7.9704620e-02   1.9557839e-01   1.5756413e-01
  -1.0726458e+02   3.7984320e+01  -1.4900239e-01   7.4716720e-02   3.3220046e-02   1.6668623e-01
  -1.0726460e+02   3.7984770e+01  -1.3457110e-01  -1.6724050e-02  -1.0343165e-01   1.3560632e-01
  -1.0726461e+02   3.7985221e+01  -2.8845938e-02   2.1511719e-01  -2.8752245e-01   2.1704261e-01
  -1.0726462e+02   3.7985671e+01  -2.2004527e-02   2.2223457e-01  -2.2705792e-01   2.2332130e-01
  -1.0726464e+02   3.7986122e+01  -1.5016878e-01   1.8297220e-01   7.5615947e-02   2.3670549e-01
  -1.0726465e+02   3.7986573e+01  -3.6694773e-02   1.0070168e-01   9.6729880e-02   1.0717898e-01
  -1.0726467e+02   3.7987023e+01  -1.1148372e+00  -4.7114207e-01  -1.4399141e+00   1.2103045e+00
  -1.0726468e+02   3.7987474e+01  -5.3327895e+00  -1.6020783e+00  -8.8099509e-01   5.5682402e+00
  -1.0726469e+02   3.7987924e+01  -5.5671347e+00  -1.5656661e+00  -8.8224322e-01   5.7831046e+00
  -1.0726471e+02   3.7988375e+01  -5.5701433e+00  -2.3386969e+00  -1.2447793e+00   6.0411919e+00
  -1.0726472e+02   3.7988825e+01  -5.4596453e+00  -2.4768795e+00  -8.6281997e-01   5.9952197e+00
  -1.0726474e+02   3.7989276e+01  -5.4195758e+00  -2.2164459e+00  -1.1867394e+00   5.8552912e+00
  -1.0726475e+02   3.7989726e+01  -4.7238450e-01  -1.1460777e-01  -3.7092026e-01   4.8608853e-01
  -1.0726476e+02   3.7990177e+01  -1.0163253e-01   2.2804357e-02   1.3707019e-01   1.0415954e-01
  -1.0726478e+02   3.7990627e+01  -2.4384314e-02   4.4207941e-02  -5.5319241e-02   5.0486997e-02
  -1.0726479e+02   3.7991078e+01   1.0171230e-01  -3.7815305e-02  -3.5645792e-01   1.0851446e-01
  -1.0726480e+02   3.7991529e+01   8.5534362e-02   4.0757407e-02  -2.5120049e-01   9.4748580e-02
  -1.0726482e+02   3.7991979e+01   1.1269995e-01  -4.0742198e-02  -2.6472019e-01   1.1983824e-01
  -1.0726483e+02   3.7992430e+01   1.0611799e-01  -1.2006781e-01  -3.5981358e-01   1.6024140e-01
  -1.0726485e+02   3.7992880e+01   7.7833323e-02  -2.1997703e-02  -5.0028717e-01   8.0882168e-02
  -1.0726486e+02   3.7993331e+01   9.6215997e-02   8.6811246e-02  -3.8290635e-01   1.2959055e-01
  -1.0726487e+02   3.7993781e+01   1.4241911e-01  -4.6882057e-02  -3.7124190e-01   1.4993709e-01
  -1.0726489e+02   3.7994232e+01  -5.4598761e-02   3.8806468e-02   2.8709977e-02   6.6984824e-02
  -1.0726490e+02   3.7994682e+01  -3.4442176e-02   6.0605487e-02   1.1323079e-02   6.9708598e-02
  -1.0726492e+02   3.7995133e+01   2.8443746e-02   9.2811797e-02  -1.6792237e-01   9.7072531e-02
  -1.0726493e+02   3.7995583e+01   1.1412242e-01   8.9812260e-04  -2.8890845e-01   1.1412595e-01
  -1.0726401e+02   3.7984331e+01   2.5070771e-02  -5.1526595e-02   4.2818345e-01   5.7302125e-02
  -1.0726402e+02   3.7984781e+01  -9.8210268e-02   1.0802483e-01  -2.7077355e-01   1.4599527e-01
  -1.0726404e+02   3.7985232e+01  -7.8681177e-02   3.2805755e-01   4.8122396e-01   3.3736106e-01
  -1.0726405e+02   3.7985683e+01   1.1728602e-01   1.8809449e-01  -7.8438237e-01   2.2166540e-01
  -1.0726407e+02   3.7986133e+01   3.7011568e-01   1.2091858e-01  -1.2827791e+00   3.8936733e-01
  -1.0726408e+02   3.7986584e+01  -1.5725734e-03   5.9731581e-02   1.2565629e-01   5.9752279e-02
  -1.0726409e+02   3.7987034e+01  -3.0497823e-01  -1.9440642e-01  -8.4560590e-01   3.6167053e-01
  -1.0726411e+02   3.7987485e+01  -5.3289607e+00  -1.9527722e+00  -6.8486467e-01   5.6754860e+00
  -1.0726412e+02   3.7987935e+01  -5.6291408e+00  -1.7911384e+00  -8.6842300e-01   5.9072331e+00
  -1.0726414e+02   3.7988386e+01  -5.5255134e+00  -2.7409902e+00  -1.2844991e+00   6.1680082e+00
  -1.0726415e+02   3.7988836e+01  -5.4317430e+00  -3.0000640e+00  -1.3833985e+00   6.2051766e+00
  -1.0726416e+02   3.7989287e+01  -5.5305249e+00  -3.1216584e+00  -1.4677926e+00   6.3507052e+00
  -1.0726418e+02   3.7989737e+01  -3.3575829e+00  -1.4556121e+00   4.9796920e-01   3.6595314e+00
  -1.0726419e+02   3.7990188e+01  -4.9334582e-02   4.3972444e-02   1.1200696e-02   6.6086888e-02
  -1.0726421e+02   3.7990638e+01  -6.2018243e-02   3.3146776e-02   5.1151751e-02   7.0320489e-02
  -1.0726422e+02   3.7991089e+01   7.1114861e-02  -4.2443457e-02  -3.3935375e-01   8.2817694e-02
  -1.0726423e+02   3.7991540e+01   1.0269046e-01   4.0586652e-02  -3.4745329e-01   1.1042014e-01
  -1.0726425e+02   3.7991990e+01   1.5440898e-01  -4.4794910e-02  -5.3506718e-01   1.6077536e-01
  -1.0726426e+02   3.7992441e+01   7.3709986e-02  -9.2528833e-04  -5.5474155e-01   7.3715793e-02
  -1.0726427e+02   3.7992891e+01  -1.0401418e+00   8.7210592e-01   2.3094009e+00   1.3573738e+00
  -1.0726429e+02   3.7993342e+01   1.5121467e-01  -5.8172266e-02  -4.2560362e-01   1.6201818e-01
  -1.0726430e+02   3.7993792e+01   9.3681060e-02  -5.6371142e-02  -4.3155147e-01   1.0933365e-01
  -1.0726432e+02   3.7994243e+01  -6.4820117e-02   3.8574224e-02   9.8186358e-02   7.5429558e-02
  -1.0726433e+02   3.7994693e+01  -6.7845977e-02   5.2132736e-04  -1.3491937e-01   6.7847980e-02
  -1.0726434e+02   3.7995144e+01   2.7882995e-02   9.5252402e-02  -1.1105116e-01   9.9249592e-02
